
2.93965194736177,0.44202952386033934,1035.0,940.0,5.0,54.0,11607.0,11006.0
2.771484198198622,0.5675727699220201,691.0,621.0,2.0,42.0,11598.0,11015.02.662272220314763,0.4833575278638736,1728.0,1578.0,5.0,80.0,11633.0,10980.0
2.425857113254246,0.21881226421851327,887.0,893.0,3.0,36.0,11591.0,11022.0
2.39826650233117,0.4722461443399351,698.0,641.0,5.0,31.0,11584.0,11029.0
1.6492280803728487,0.307954377341345,535.0,441.0,1.0,23.0,3407.0,2972.0
2.8699708349072837,0.24091013695021132,195.0,168.0,0.0,9.0,3394.0,2985.0
2.0574091134924655,0.2152821824513144,399.0,325.0,1.0,21.0,3405.0,2974.0
1.917704909263815,0.5433680794849531,201.0,170.0,0.0,5.0,3390.0,2989.0
1.630392249437782,0.5480894004412826,422.0,339.0,2.0,10.0,3393.0,2986.0
2.3094347353510853,0.46859837090290474,262.0,219.0,0.0,17.0,3402.0,2977.0
1.6656918434446646,0.4126376177171299,473.0,370.0,0.0,20.0,3405.0,2974.0
2.4479133813532865,0.38535815408846896,508.0,463.0,1.0,20.0,3404.0,2975.0
2.627997298013323,0.3287251330241335,244.0,219.0,1.0,8.0,3392.0,2987.0
2.315929818069442,0.5541882081461431,254.0,202.0,0.0,9.0,3394.0,2985.0
1.8385464577784534,0.2621567274888451,491.0,443.0,1.0,27.0,3411.0,2968.0
2.6859356910658745,0.38149146048407945,206.0,180.0,1.0,12.0,3396.0,2983.0
2.537213967461457,0.3337506432224589,351.0,302.0,0.0,14.0,3399.0,2980.0
2.329237047092672,0.22139058665113134,394.0,326.0,3.0,17.0,3399.0,2980.0
1.7541109745582197,0.47298443592596523,241.0,177.0,1.0,8.0,3392.0,2987.0
1.585935466695542,0.4063844333189099,257.0,195.0,0.0,7.0,3392.0,2987.0
2.246549140713606,0.28814895137107965,227.0,162.0,0.0,6.0,3391.0,2988.0
2.354444658552316,0.410519432390539,557.0,429.0,1.0,21.0,3405.0,2974.0
2.9321814186662287,0.49726147176325525,299.0,266.0,0.0,18.0,3403.0,2976.0
2.2053097354961535,0.49273118737132543,440.0,394.0,1.0,13.0,3397.0,2982.0
2.2974447106719,0.21053129016868383,358.0,338.0,1.0,9.0,3393.0,2986.0
1.534681600952391,0.5615718408639778,250.0,195.0,1.0,9.0,3393.0,2986.0
2.9702169389855495,0.44023136818371233,286.0,247.0,0.0,15.0,3400.0,2979.0
2.565784298968827,0.48171306969792343,545.0,434.0,1.0,21.0,3405.0,2974.0
1.731183411984477,0.3450524858126289,467.0,393.0,2.0,15.0,3398.0,2981.0
2.906244993540819,0.336346847390959,318.0,252.0,2.0,14.0,3397.0,2982.0
2.961454440891207,0.23370706675742917,218.0,154.0,3.0,6.0,3388.0,2991.0
